content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Akses investasi yang sangat mudah dan simpel, dengan metode pembayaran dan verifikasi yg sangat mudah pula...proses registrasinya juga ngga ribet. Dan yg sangat saya suka adalah bisa bayar lewat GOPAY...terima kasih BIBIT",5,Positif,akses investasi yang sangat mudah dan simpel dengan metode pembayaran dan verifikasi yg sangat mudah pulaproses registrasinya juga ngga ribet dan yg sangat saya suka adalah bisa bayar lewat gopayterima kasih bibit,akses investasi mudah simpel metode pembayaran verifikasi yg mudah pulaproses registrasinya ngga ribet yg suka bayar gopayterima kasih bibit,"['akses', 'investasi', 'mudah', 'simpel', 'metode', 'pembayaran', 'verifikasi', 'yg', 'mudah', 'pulaproses', 'registrasinya', 'ngga', 'ribet', 'yg', 'suka', 'bayar', 'gopayterima', 'kasih', 'bibit']",akses investasi mudah simpel metode bayar verifikasi yg mudah pulaproses registrasi ngga ribet yg suka bayar gopayterima kasih bibit
"Kepada admin yang terhormat tolong diperbaiki lagi aplikasinya. Saya pertama mau mulai daftar mau masukan foto KTP dan foto selfie di aplikasi selalu keluar. Saya sudah coba beberapa kali namun nihil. Tolong diperbaiki lagi untuk bisa di semua ponsel tanpa terkecuali agar pengguna bisa mencangkup semuanya. Ponsel saya Asus Zenfone Live namun nggak bisa upload foto KTP dan sefie, kalau sudah diperbaiki baru saya mulai kembali dan bintang 5 nya. Terima kasih",1,Negatif,kepada admin yang terhormat tolong diperbaiki lagi aplikasinya saya pertama mau mulai daftar mau masukan foto ktp dan foto selfie di aplikasi selalu keluar saya sudah coba beberapa kali namun nihil tolong diperbaiki lagi untuk bisa di semua ponsel tanpa terkecuali agar pengguna bisa mencangkup semuanya ponsel saya asus zenfone live namun nggak bisa upload foto ktp dan sefie kalau sudah diperbaiki baru saya mulai kembali dan bintang  nya terima kasih,admin terhormat tolong diperbaiki aplikasinya daftar masukan foto ktp foto selfie aplikasi coba kali nihil tolong diperbaiki ponsel terkecuali pengguna mencangkup ponsel asus zenfone live nggak upload foto ktp sefie diperbaiki bintang nya terima kasih,"['admin', 'terhormat', 'tolong', 'diperbaiki', 'aplikasinya', 'daftar', 'masukan', 'foto', 'ktp', 'foto', 'selfie', 'aplikasi', 'coba', 'kali', 'nihil', 'tolong', 'diperbaiki', 'ponsel', 'terkecuali', 'pengguna', 'mencangkup', 'ponsel', 'asus', 'zenfone', 'live', 'nggak', 'upload', 'foto', 'ktp', 'sefie', 'diperbaiki', 'bintang', 'nya', 'terima', 'kasih']",admin hormat tolong baik aplikasi daftar masuk foto ktp foto selfie aplikasi coba kali nihil tolong baik ponsel kecuali guna cangkup ponsel asus zenfone live nggak upload foto ktp sefie baik bintang nya terima kasih
"aplikasi sangat mudah d gunakan untuk pemula dalam investasi reksadana terutama fitur robo sangat2 membantu,tapi masih ada kurangnya yaitu untuk produk sbr dan sejenisnya blm ada dalam aplikasi bibit..oiiya buat yang baru mau coba app bibit,bisa input code refferal "" tirta3 "" tanpa tanda kutip supaya dapat welcome bonus dari bibit",5,Positif,aplikasi sangat mudah d gunakan untuk pemula dalam investasi reksadana terutama fitur robo sangat membantutapi masih ada kurangnya yaitu untuk produk sbr dan sejenisnya blm ada dalam aplikasi bibitoiiya buat yang baru mau coba app bibitbisa input code refferal  tirta  tanpa tanda kutip supaya dapat welcome bonus dari bibit,aplikasi mudah d pemula investasi reksadana fitur robo membantutapi kurangnya produk sbr sejenisnya blm aplikasi bibitoiiya coba app bibitbisa input code refferal tirta tanda kutip welcome bonus bibit,"['aplikasi', 'mudah', 'd', 'pemula', 'investasi', 'reksadana', 'fitur', 'robo', 'membantutapi', 'kurangnya', 'produk', 'sbr', 'sejenisnya', 'blm', 'aplikasi', 'bibitoiiya', 'coba', 'app', 'bibitbisa', 'input', 'code', 'refferal', 'tirta', 'tanda', 'kutip', 'welcome', 'bonus', 'bibit']",aplikasi mudah d mula investasi reksadana fitur robo membantutapi kurang produk sbr jenis blm aplikasi bibitoiiya coba app bibitbisa input code refferal tirta tanda kutip welcome bonus bibit
"Aplikasi Paling Komunikatif dan Sangat Membantu Untuk Orang yang belum tau reksadana sama sekali.. Interface sangat Simple dan mudah dimengerti.. Dan juga Gunakan Referral Code ""investceria"" dan dapatkan cashback sebanyak 50k setelah pembelian pertama :)) ... Salam CUAN",5,Positif,aplikasi paling komunikatif dan sangat membantu untuk orang yang belum tau reksadana sama sekali interface sangat simple dan mudah dimengerti dan juga gunakan referral code investceria dan dapatkan cashback sebanyak k setelah pembelian pertama   salam cuan,aplikasi komunikatif membantu orang tau reksadana interface simple mudah dimengerti referral code investceria dapatkan cashback k pembelian salam cuan,"['aplikasi', 'komunikatif', 'membantu', 'orang', 'tau', 'reksadana', 'interface', 'simple', 'mudah', 'dimengerti', 'referral', 'code', 'investceria', 'dapatkan', 'cashback', 'k', 'pembelian', 'salam', 'cuan']",aplikasi komunikatif bantu orang tau reksadana interface simple mudah erti referral code investceria dapat cashback k beli salam cuan
"mudah dimengerti bagi pemula, gampang dioperasikannya dan ada pengetahuan yang bertambah tentang investasi.. pokoknya ga usah bingung tinggal klik..",5,Positif,mudah dimengerti bagi pemula gampang dioperasikannya dan ada pengetahuan yang bertambah tentang investasi pokoknya ga usah bingung tinggal klik,mudah dimengerti pemula gampang dioperasikannya pengetahuan bertambah investasi pokoknya ga bingung tinggal klik,"['mudah', 'dimengerti', 'pemula', 'gampang', 'dioperasikannya', 'pengetahuan', 'bertambah', 'investasi', 'pokoknya', 'ga', 'bingung', 'tinggal', 'klik']",mudah erti mula gampang operasi tahu tambah investasi pokok ga bingung tinggal klik
"Aplikasi yg cocok untuk orang yg gak ngga ngerti soal investasi sama sekali seperti saya. Setelah Download app ini mindset juga ikut berubah, maunya nabung terus hehe.",5,Positif,aplikasi yg cocok untuk orang yg gak ngga ngerti soal investasi sama sekali seperti saya setelah download app ini mindset juga ikut berubah maunya nabung terus hehe,aplikasi yg cocok orang yg gak ngga ngerti investasi download app mindset berubah maunya nabung hehe,"['aplikasi', 'yg', 'cocok', 'orang', 'yg', 'gak', 'ngga', 'ngerti', 'investasi', 'download', 'app', 'mindset', 'berubah', 'maunya', 'nabung', 'hehe']",aplikasi yg cocok orang yg gak ngga ngerti investasi download app mindset ubah mau nabung hehe
"aplikasi yang membantu kita untuk berinvestasi, bagus untuk pemula, tampilannya simpel dan dapat dipelajari cepat.",5,Positif,aplikasi yang membantu kita untuk berinvestasi bagus untuk pemula tampilannya simpel dan dapat dipelajari cepat,aplikasi membantu berinvestasi bagus pemula tampilannya simpel dipelajari cepat,"['aplikasi', 'membantu', 'berinvestasi', 'bagus', 'pemula', 'tampilannya', 'simpel', 'dipelajari', 'cepat']",aplikasi bantu investasi bagus mula tampil simpel ajar cepat
"Aplikasinya gampang di pelajari, ada artikel bagus yang bisa membantu. Petunjuk investasinya juga jelas, gampang di akses gak bikin bingung. Jadi makin semangat buat nabung",5,Positif,aplikasinya gampang di pelajari ada artikel bagus yang bisa membantu petunjuk investasinya juga jelas gampang di akses gak bikin bingung jadi makin semangat buat nabung,aplikasinya gampang pelajari artikel bagus membantu petunjuk investasinya gampang akses gak bikin bingung semangat nabung,"['aplikasinya', 'gampang', 'pelajari', 'artikel', 'bagus', 'membantu', 'petunjuk', 'investasinya', 'gampang', 'akses', 'gak', 'bikin', 'bingung', 'semangat', 'nabung']",aplikasi gampang ajar artikel bagus bantu tunjuk investasi gampang akses gak bikin bingung semangat nabung
"aplikasi bagus, cuma kalo bisa ditambah lagi opsi reksadana nya dan paling utama tambahkan untuk bisa tampil di widget smartphone untuk perkembangan reksadana jadi tidak perlu buka aplikasi lagi untuk memantau perkembangannya, minimal bisa muncul di kolom notifikasi",4,Positif,aplikasi bagus cuma kalo bisa ditambah lagi opsi reksadana nya dan paling utama tambahkan untuk bisa tampil di widget smartphone untuk perkembangan reksadana jadi tidak perlu buka aplikasi lagi untuk memantau perkembangannya minimal bisa muncul di kolom notifikasi,aplikasi bagus kalo ditambah opsi reksadana nya utama tambahkan tampil widget smartphone perkembangan reksadana buka aplikasi memantau perkembangannya minimal muncul kolom notifikasi,"['aplikasi', 'bagus', 'kalo', 'ditambah', 'opsi', 'reksadana', 'nya', 'utama', 'tambahkan', 'tampil', 'widget', 'smartphone', 'perkembangan', 'reksadana', 'buka', 'aplikasi', 'memantau', 'perkembangannya', 'minimal', 'muncul', 'kolom', 'notifikasi']",aplikasi bagus kalo tambah opsi reksadana nya utama tambah tampil widget smartphone kembang reksadana buka aplikasi pantau kembang minimal muncul kolom notifikasi
"pengalaman menggunakan bibit ama aplikasi lain jelas banget bibit lebih unggul. paling enak kita bisa ngumpulin referal dan dapatkan cashback. Selain itu, bibit ini banyak pilihan reksadana nya dan bisa milih tingkat resikonya. nah buat kawan-kawan yang batu gabung dan mau dapat cashback Rp 50.000 pakai refferal ini ya (tulan)",5,Positif,pengalaman menggunakan bibit ama aplikasi lain jelas banget bibit lebih unggul paling enak kita bisa ngumpulin referal dan dapatkan cashback selain itu bibit ini banyak pilihan reksadana nya dan bisa milih tingkat resikonya nah buat kawankawan yang batu gabung dan mau dapat cashback rp  pakai refferal ini ya tulan,pengalaman bibit ama aplikasi banget bibit unggul enak ngumpulin referal dapatkan cashback bibit pilihan reksadana nya milih tingkat resikonya kawankawan batu gabung cashback rp pakai refferal ya tulan,"['pengalaman', 'bibit', 'ama', 'aplikasi', 'banget', 'bibit', 'unggul', 'enak', 'ngumpulin', 'referal', 'dapatkan', 'cashback', 'bibit', 'pilihan', 'reksadana', 'nya', 'milih', 'tingkat', 'resikonya', 'kawankawan', 'batu', 'gabung', 'cashback', 'rp', 'pakai', 'refferal', 'ya', 'tulan']",alam bibit ama aplikasi banget bibit unggul enak ngumpulin referal dapat cashback bibit pilih reksadana nya milih tingkat resiko kawankawan batu gabung cashback rp pakai refferal ya tulan
bener bener sangat membantu. semua caranya tertata dengan baik diaplikasi. kita juga dibantu dengan robo .yang bisa tentuin dimna kita harus investasi. data sangat akurat. bagi teman2 yang ingin dapat uang cashback saat daftar masukkkan kode ini ya( yunus4) salam sukses bersama,5,Positif,bener bener sangat membantu semua caranya tertata dengan baik diaplikasi kita juga dibantu dengan robo yang bisa tentuin dimna kita harus investasi data sangat akurat bagi teman yang ingin dapat uang cashback saat daftar masukkkan kode ini ya yunus salam sukses bersama,bener bener membantu tertata diaplikasi dibantu robo tentuin dimna investasi data akurat teman uang cashback daftar masukkkan kode ya yunus salam sukses,"['bener', 'bener', 'membantu', 'tertata', 'diaplikasi', 'dibantu', 'robo', 'tentuin', 'dimna', 'investasi', 'data', 'akurat', 'teman', 'uang', 'cashback', 'daftar', 'masukkkan', 'kode', 'ya', 'yunus', 'salam', 'sukses']",bener bener bantu tata aplikasi bantu robo tentuin dimna investasi data akurat teman uang cashback daftar masukkkan kode ya yunus salam sukses
"Lebih bagus lagi kalo pembayarannya bisa pake OVO, jadi ada banyak alternatif pembayaran nantinya dan tentu saja akan mempermudah dari sisi usernya..but keren app nya.",5,Positif,lebih bagus lagi kalo pembayarannya bisa pake ovo jadi ada banyak alternatif pembayaran nantinya dan tentu saja akan mempermudah dari sisi usernyabut keren app nya,bagus kalo pembayarannya pake ovo alternatif pembayaran mempermudah sisi usernyabut keren app nya,"['bagus', 'kalo', 'pembayarannya', 'pake', 'ovo', 'alternatif', 'pembayaran', 'mempermudah', 'sisi', 'usernyabut', 'keren', 'app', 'nya']",bagus kalo bayar pake ovo alternatif bayar mudah sisi usernyabut keren app nya
"bibit sangat membantu orang awam untuk belajar berinvestasi, aplikasinya mudah dipahami, simple, kerenn..",5,Positif,bibit sangat membantu orang awam untuk belajar berinvestasi aplikasinya mudah dipahami simple kerenn,bibit membantu orang awam belajar berinvestasi aplikasinya mudah dipahami simple kerenn,"['bibit', 'membantu', 'orang', 'awam', 'belajar', 'berinvestasi', 'aplikasinya', 'mudah', 'dipahami', 'simple', 'kerenn']",bibit bantu orang awam ajar investasi aplikasi mudah paham simple kerenn
"daftar sangat mudah..nggak sampai 1 hari sudah di verifikasi..pembelian lewat gopay tanpa ribet harus ke atm, atau tunjukin bukti transfer..lebih efisien..prusahaan gojek emang joss..maaf 4 bintang dulu ya..jika kedepanya lebih baik pasti 5 bintang buat bibit",4,Positif,daftar sangat mudahnggak sampai  hari sudah di verifikasipembelian lewat gopay tanpa ribet harus ke atm atau tunjukin bukti transferlebih efisienprusahaan gojek emang jossmaaf  bintang dulu yajika kedepanya lebih baik pasti  bintang buat bibit,daftar mudahnggak verifikasipembelian gopay ribet atm tunjukin bukti transferlebih efisienprusahaan gojek emang jossmaaf bintang yajika kedepanya bintang bibit,"['daftar', 'mudahnggak', 'verifikasipembelian', 'gopay', 'ribet', 'atm', 'tunjukin', 'bukti', 'transferlebih', 'efisienprusahaan', 'gojek', 'emang', 'jossmaaf', 'bintang', 'yajika', 'kedepanya', 'bintang', 'bibit']",daftar mudahnggak verifikasipembelian gopay ribet atm tunjukin bukti transferlebih efisienprusahaan gojek emang jossmaaf bintang yajika depa bintang bibit
"Merasakan pengalaman yang luar biasa saat berinvestasi di reksadana saat mekaksi aplikasi bibit. Jujur ini aplikadi yg memberikan banyak kemudahan dan pilihan , bahkan ada kaya permainan tanya gitu. Dulu aku juga dspat cadh back dari refferal coba deh pakai ini refferal ini ""mnoor"" tanpa tanda petik ya",5,Positif,merasakan pengalaman yang luar biasa saat berinvestasi di reksadana saat mekaksi aplikasi bibit jujur ini aplikadi yg memberikan banyak kemudahan dan pilihan  bahkan ada kaya permainan tanya gitu dulu aku juga dspat cadh back dari refferal coba deh pakai ini refferal ini mnoor tanpa tanda petik ya,merasakan pengalaman berinvestasi reksadana mekaksi aplikasi bibit jujur aplikadi yg kemudahan pilihan kaya permainan gitu dspat cadh back refferal coba deh pakai refferal mnoor tanda petik ya,"['merasakan', 'pengalaman', 'berinvestasi', 'reksadana', 'mekaksi', 'aplikasi', 'bibit', 'jujur', 'aplikadi', 'yg', 'kemudahan', 'pilihan', 'kaya', 'permainan', 'gitu', 'dspat', 'cadh', 'back', 'refferal', 'coba', 'deh', 'pakai', 'refferal', 'mnoor', 'tanda', 'petik', 'ya']",rasa alam investasi reksadana mekaksi aplikasi bibit jujur aplikadi yg mudah pilih kaya main gitu dspat cadh back refferal coba deh pakai refferal mnoor tanda petik ya
"Saya dah makai aplikasi ini sekitar 2 bulan dan menurut saya aplikasi ini sangat bagus baget buat investasi di reksa dana. Tampilan yang simple ada juga pengaturan resiko yg membuat orang pemula bisa mudah paham. Yang paling penting menurut aku sih ada tombol eksekusi untuk reksadana yang sariah jadi apapun yg dibeli syariah itu yg paling mantap... oh iya buat kawan-kawan yang baru bisa pakai refferal aku ya ""mnoor"" biar dapat cashback Rp. 50.000 lumayan...",5,Positif,saya dah makai aplikasi ini sekitar  bulan dan menurut saya aplikasi ini sangat bagus baget buat investasi di reksa dana tampilan yang simple ada juga pengaturan resiko yg membuat orang pemula bisa mudah paham yang paling penting menurut aku sih ada tombol eksekusi untuk reksadana yang sariah jadi apapun yg dibeli syariah itu yg paling mantap oh iya buat kawankawan yang baru bisa pakai refferal aku ya mnoor biar dapat cashback rp  lumayan,dah makai aplikasi aplikasi bagus baget investasi reksa dana tampilan simple pengaturan resiko yg orang pemula mudah paham sih tombol eksekusi reksadana sariah apapun yg dibeli syariah yg mantap oh iya kawankawan pakai refferal ya mnoor biar cashback rp lumayan,"['dah', 'makai', 'aplikasi', 'aplikasi', 'bagus', 'baget', 'investasi', 'reksa', 'dana', 'tampilan', 'simple', 'pengaturan', 'resiko', 'yg', 'orang', 'pemula', 'mudah', 'paham', 'sih', 'tombol', 'eksekusi', 'reksadana', 'sariah', 'apapun', 'yg', 'dibeli', 'syariah', 'yg', 'mantap', 'oh', 'iya', 'kawankawan', 'pakai', 'refferal', 'ya', 'mnoor', 'biar', 'cashback', 'rp', 'lumayan']",dah maka aplikasi aplikasi bagus baget investasi reksa dana tampil simple atur resiko yg orang mula mudah paham sih tombol eksekusi reksadana sariah apa yg beli syariah yg mantap oh iya kawankawan pakai refferal ya mnoor biar cashback rp lumayan
