content,score,Label
"Secara umum cukup baik, pilihan yang tidak banyak, cocok untuk pemula. Namun sangat lambat dalam membalas pesan. Applikasi cukup berat. Namun karena ada pembayaran lewat BRI, itu yang bikin saya memilih bibit.id.",3,
Mudah dimengerti buat sayaa yang superrr tidak tahu masalah investasi. Untuk pemula bibit sangat membantu... Jadi nyesel kenapa ngga dari dulu. Tapi saya blm coba kalau jual.. Mudah2an juga tidak sulit... 😁,5,Positif
"Bibit keren, sangat memudahkan untuk pemula dan membantu anak-anak muda seperti anak saya yang usia kuliah menyadari berinvestasi sedini mungkin. Saya puas menggunakan aplikasi ini. Terimakasih Bibit.",5,Positif
"Aplikasinya mudah dipahami dan banyak fiturnya, ada penjelasan tentang Reksadana juga, utk download pake kode Mutiara utk dpt kan Cashback 25rb.",5,Positif
"Pagi kak, untuk investasi dibibit sangat baik dan bagus untuk pemula dan baik dalam jangka panjang.. Untuk pembayaran melalui virtual akun, tolong donk kak tambahkan untuk virtual akun BCA,, TERIMAKASIH",5,Positif
"Aplikasi mudah pemakaiannya, gak ribet. Saran untuk bibit mohon di tambah untuk metode pembayaran menggunakan ewallet nya jangan hanya gopay aja, tambah yang lainnya ya!",5,Positif
"Bagus sih pendaftaran 100% online, berhasil✓ Aplikasi juga enak buat pemula kaya saya. Tapi blum coba buat transaksinya mudah2an cepet juga ..",5,Positif
"perlu dikembangkan lagi. kecepatan membuka aplikasi perlu di upgrade, fitur2 untuk memudahkan jg, saya kasih masukan untuk ada fitur chart pembanding antar produk semoga segera ada. dan ditunggu juga fitur2 keren lain.",3,
"Aplikasi BIBIT merupakan tempat investasi REKSADANA online terbaik yang pernah ada. Supaya kalian mendapat BONUS 50.000 gunakan kode referal ""julyus"" (tidak pakai tanda petik) agar investasimu makin berkembang. Selain itu aplikasi ini punya fitur fitur yang sangat lengkap untuk mempermudah investasimu. Segera download dan mulai investasimu dengan memasukkan kode referal ""julyus"" sekarang juga.",5,Positif
"Untuk yang ingin belajar berinvestasi tp bingung caranya, BIBIT adalah app yg paling tepat untuk itu semua. Disini akan mendapatkan banyak ilmu soal berinvestasi dan dipandu langsung oleh app tim bibit untuk menghindari kerugian di dalam berinvestasi.",5,Positif
"Gunakan kode referral : ( sukse5 ) saat pendaftaran untuk mendapatkan Saldo Rp.25.000 lumayan kan langsung cuan. Aplikasi ini sangat recommended untuk pemula karena tidak ribet, dan mudah karna di bantu oleh robo advisor yg membantu kalian memilih Reksadana yg sedang bagus. Saya suka kinerja dari bibit. Tidak perlu ragu lagi untuk berinvestasi langsung aja sekarang daftar dan gunakan Kode Referal ""sukse5"" terimakasihh banyak selamat mencoba ya.",5,Positif
Ini aplikasi yang bagus untuk belajar investasi bagi pemula.. Untuk yang advance juga saya rasa sangat memudahkan.. Fitur auto portofolio juga sangat membantu bagi pemula yg bingung dengan Reksadana mana yg mesti kita beli.. Sedikit saran dari saya tolong tambahkan fitur metode pembayaran lewat minimarket/semacamnya.. itu akan sangat memudahkan kita yang hanya memegang uang cash.. Terimakasih..,4,Positif
"Bagi teman-teman yang belum memiliki pengalaman berinvestasi, bibit sangatlah cocok, user interface yang mudah ditunjang dengan penjelasan tentang fitur didalamnya sangatlah mudah dipahami, untuk user baru dapat memasukan kode referal (BIBITULANG) untuk mendapatkan keuntungan lainya, silahkan dicoba 😊",5,Positif
"oke saya mau ulas JUJUR! minusnya dulu ya 1. kurangnya pemberitahuan antara cs dgn investor. Saya ambil contoh kmrn saya top up sblm lebaran tgl 20, dan yg saya tau pembelian akan selesai dalam 2hari, selama 3hari tidak ada kabar trs saya tanya ke support, ternyata ada libur lebaran alhasil pembelian selesai tgl 27 2. Marketnya kurang luas PLUSNYA! 1. Pembelian mudah 2. Tampilannya cocok untuk pemula dan gak ribet Saya belum melakukan penjualan/penarikan, jd untuk prosesnya saya gk tau brp lama.",4,Positif
"Menurut aq bibit aplikasi yg mudah digunakan bagi pemula untuk memulai investasi sejak dini, Bisa dapat UANG dengan gampang. Apalagi ketika KAMU memasukan CODE refferal ""BIBITBONS25K"" di HP KAMU, ketika daftar pertama. Terima kasih bibit. CODE refferalnya WORK. 😋",5,Positif
"Gak tau semenjak pakai ini lebih enak dan teratur kalau mau investasi. Jadi semangat nabung, karena selain ada panduannya, ada grup telegramnya juga jadi seneng invest sekalian nabung",5,Positif
"Awalnya takut ribet kalo investasi reksa dana, tp bibit beda, tampilannya yg sederhana mudah dimengerti utk pemula sprti saya dan jika ada keluhan sangat cepat tanggap. Kerenn🤘",5,Positif
"Kok gabisa dibuka ya app nya? Ada pemberitahuan ga ada koneksi internet, padahal pake wifi. Tolong bantuannya. Nanti kalau bisa teratasi rate bintangnya dinaikin. Makasih",3,
"Untuk pertama kalinya masuk dan membeli reksadana hanya bermodal 10.000, tapi kenaikan revenue terus meningkat. Aplikasi juga mudah dipahami bagi pemula. Untuk kalian yang baru mau gabung silakan ketik kode referal ini untuk mendapatkan cashback Rp 25.0000 ( ketik : shanum ) Semoga sukses !!!",5,Positif
"suka banget sama aplikasi bibit sangat bagus bahkan untuk pemula. Caranya jelasin bagus banget jadi ngerti , terus ga bingung mau pilih reksadana yg mana karena udah dikasih pilihan top 5 reksadana , yuk instal appnya dan daftar dengan masukin kode referral ""cuanjaya"" supaya kamu dapat cashback Rp 25.000 pada saat awal pendaftaran. bibit diawasi ojk juga loh pasti aman yuk mulai sedini mungkin.",5,Positif
"Platform penyedia investasi yang ramah bagi pemula seperti saya. Proses pembuatan akun yang mudah dan cepat. Disertai dengan antarmuka aplikasi yang user-friendly bagi siapa saja. Selain itu, terdapat grup telegram bagi pengguna yang dapat diperuntukkan untuk pembelajaran setiap orang terkait investasi.",5,Positif
Inovasi keren untuk menabung dan investasi. Semua terasa simple dan mudah. Interfacenya bagus dan mudah digunakan.,5,Positif
"Saya baru install dan setiap mau buka aplikasi ini selalu force close, sudah saya ulangi seperti uninstall install lg tp ttp force close. Untuk memori di hp saya jg msh lumayan ada 1Gban. Ini kenapa ya?tolong ditindak lanjuti..krna antusiasme saya memilih menggunakan ini drpada aplikasi reksadana yg lainnya sangat tinggi. thanks",1,Negatif
"Aplikasi yang sangat bagus, panduan yg diajarkan cukup mudah dipahami oleh pemula bahkan ada si robo yang bisa membantu memilih dan mengelola investasi.. Terima kasih tim bibit, semoga terus berkembang",5,Positif
"Kasih bintang 2 dulu aja, karena baru mulai juga, tapi overall belom nemuin yang problem yang aneh. Untuk pemula saya rekomendasikan ketika ingin memulai investasi reksadana pahami juga sistem nya sekarang udah banyak buku terkait reksana, maaf bukan menggurui !!!",3,
"Berkat aplikasi ini, aq jadi mengerti gimana sistem investasi reksadana. Mudah dipahami.. penggunaan apk lancar. Bagi yang blum paham aplikasi ini membantu memilih investasi yang terbaik sesuai kebutuhan.",5,Positif
Sangat direkomendasikan bagi investor pemula yang belum atau masih belajar investasi. Aplikasi ini punya robot atau kecerdasan buatan yang membantu memilih reksadana sesuai dengan karakter penggunanya. The best lah,5,Positif
Saya baru memulai invest baru di aplikasi ini saja... Aku pemula dan baru mengenal dunia invest... Yang saya rasakan ... Baru beberapa jam dengan modal 30r... Itu juga saya dibagi menjadi 3pilihan invest. Yaitu pasar uang. Saham. Obligasi.... Saya dah dapet Rp. 250 cuma beberapa jam... Buat BIBIT... Saya titip finansial masa tuaku. Khususnya buat biaya pendidikan anak2ku untuk beberapa tahun ke depan... Pokonya BIBIT the best... Terimakasih.....,5,Positif
Pencairan dananya agak lama.. Cashback 50k dapat pake kode BUKATABUNGANBIBIT dan setelahnya saya coba tarik ke rekening. Berhasil tapi harus sabar karena makan waktu untuk beli-dapatcashback-jual kurang lebih 10 harian.,1,Negatif
"Aplikasinya cukup simpel dan mudah dipahami. Biarpun belum ada ilmu sama sekali asal paham kata""topup, beli dan jual"" insya allah bisa menabung disini. Untuk pemula saya sarankan gunakan robo adviser agar lebih aman. Serta kode BUKATABUNGANBIBIT untuk transaksi pertama dapat cashback 50k",5,Positif
"Aplikasinya bagus, mudah di gunakan klo ada pertanyaan langsung bisa hub cs baik di aplikasi maupun di wa, pokoknya recomend buat anda yg ingin investasi,",4,Positif
Bibit sangat membantu sekali untuk pemula seperti saya. Penjelasanya juga jelas dan mudah sekali untuk dipraktekkan dengañ bantuan robo. Ada pilihan syariahnya juga.,5,Positif
"Aplikasi yang keren, UI/UX nya bagus. Saran sedikit sebaiknya bagian splashscreen tidak perlu cek koneksi karena bikin lambat ketika masuk app",5,Positif
Untuk pemula seperti saya tidak ada salahnya mencoba investasi dari nilai terkecil untuk melihat perkembangan kedepannya. Ketika saya sudah yakin maka hasil optimal akan didapatkan,5,Positif
"1. tolong di tingkatkan lagi kecepatan membuka aplikasi. 2. harga unit terlalu lama diupdate, sering telat. sehingga kita tidak tau secara pasti harga per unit Reksadana. 3. aplikasi ini agak lemot, perlu ditingkatkan lagi kecepatannya. Terimakasih semoga menjadi perhatian bagi tim terkait.",4,Positif
"Mudah dimengerti, membuat investasi jadi enggak membingungkan. But please tambahin fitur supaya bisa enak dilihat walaupun orientasi hp/tablet sedang dalam posisi landscape atau potrait terbalik.",5,Positif
"I love it. Fiturnya simple utk para pemula investor seperti saya. Selain itu pembayarannya bisa melalui gopay, berguna bgt buat orng2 yg belum punya rek. Bank. Alangkah baiknya kalau bibit bisa menambahkan produk2 yang menurut saya kurang bervariasi. Mungkin itu saja.",5,Positif
untuk pemula yang ingin belajar tentang investasi sangat cocok untuk menggunakan bibit. Dari segi user interface sangat mudah untuk di mengerti dan pemilihan warna sangat bagus dan konsisten,5,Positif
"Kepada pihak pengembang bibit, aplikasi anda sudah sangat memudahkan semua pengguna untuk ber investasi , tapi jikalau boleh menyarankan , tolong tambahkan sistim yang menyediakan berita"" tentang perkembangan sistim ekonomi yang sedang kita jalankan mungkin akan sangat menyenangkan untuk belajar pula dalam dunia investasi",5,Positif
Setelah transfer dan mau di upload bukti pembayaran tidak bisa. Padahal setting ijin aplikasi untuk aplikasi sudah di perbolehkan. Terima kasih responnya. Sudah bisa manual menggunakan google chrome. Untuk yang mengalami kejadian seperti saya silahkan di coba melalui google chrome.,5,Positif
"Ya ,satu klik buat pemula seperti saya sangat di sarankan dengan apk ini ngak ribet untuk ferifikasi data dan tentunya sama waktu mau invest dimana sudah di pilihkan yang terbaik menurut tipe kita dsn yang ngak kalah penting masikan kode ini untuk dspat casback 50 k : ' okbibitku ' , succes slalu ya",5,Positif
"Keren aplikasi ini. Pembayarannya sangat mudah, pengoperasian nya mudah.... Saya sebagai pemula yg masih 2 bulan menggunakan Bibit tidak terlalu memperhatikan besar returnnya... Tempat menabung yg recommended banget ,🤟",5,Positif
"aplikasinya sudah bagus dan sangat membantu untuk anak muda yang mau belajar tentang investasi. Tapi dari segi aplikasi, kadang masih terasa lag di beberapa tampilan.",4,Positif
"Aplikasi bagus, buat pemula yang ingin cocok sekali. Tapi, buat beberapa hal dalam membuka aplikasi terkadang lemot",5,Positif
"Untuk saat ini kasih bintang 4 dulu ya, karena baru banget make bibit.... Untuk metode pembayaran cukup mudah, penarikan juga cukup mudah, user interface bagus, platfrom menarik... Cuma kalo bisa tambahin metode pembayaran lain seperti dana , dll..... Terima kasih",4,Positif
"Keren aplikasinya, tampilannya mudah di pahami dan sangat bagus diliat mata, tambahan aja sih pada kalkulator itu di kasih return jadi total tabungan trus disampingnya total returnya jadi lebih mudah di liat dan gak campur",5,Positif
"Keren sekali mantap jiwa bagus gunakan ((Kode referal: getcashback)) . Mau tambahan cashback 50rb untuk investasi pertama kamu? Caranya? Download aplikasi bibit, register akun, gunakan kode referal ( getcashback ) saat pendaftaran dan selesai! Anda mendapat cashback dan bisa langsung digunakan lho!, Aplikasi Bibit ini benar-benar mudah digunakan dan fitur robo sangat membantu saya dalam memilih jenis investasi. Bebas Fee, bebas pajak, keren pokok nya.",5,Positif
"Setelah coba berbagai aplikasi investasi Reksadana, akhirnya lebih pilih Bibit karena simple. Pembayaran juga lebih mudah karena pilihan link aja atau Go-Pay selain transfer bank. Semoga bisa Istiqomah menyisihkan uang dari paksu.",5,Positif
Bibit keren top upnya mudah dan gak ribet apa lagi pakai link aja gak kena biaya tambahan. Kedepannya system keamanan dan transaksi di tingkatkan lagi.,5,Positif
Pertama instal Bibit investasi cukup puas krn cepat prosesnya dan harapan bisa up to date selalu progress nya..sip .keren deh ...pokonya rekomended aplikasi buat semua..mantap..,5,Positif
"Kalau tentang aplikasinya sih worth it banget, trusted. Cuma bagi yang tau banget tentang minusnya invest lewat reksadana pasti ga bakalan mau invest lewat reksadana lagi deh atau download aplikasi ini. Cuma buat pemula silahkan dicoba aja, inget modal gausah gede2, coba aja dulu kalau cocok baru lanjut. Gue sih baru 1 bulan lebih dikit udah gue uninstall nih app. Thanks, ga maksud menghujat. Saling sharing pengalaman gue aja.",5,Positif
"Baru mulai berinvestasi di bibit, belum terlalu lama tapi sejauh ini tampilan dan bahasa yang digunakan dalam aplikasi cukup keren dan mudah dipahami bahkan oleh anak SD sekalipun. Mau dapat cashback, masukin kode referral: berbagirejeki. Ingat, kode referralnya huruf kecil semua ya. Salam investasi.",4,Positif
Really helpfull untuk memulai investasi. Lamanya waktu verifikasi pun rasional dan sangat lumrah. Registrasi tentunya sangat mudah dan cepat,5,Positif
"Bibit luar biasa sekali, Ngga ribet sama sekali. Cukup isi go pay , top up di waktu yang tepat. Dan pasti pelajari reksadana dulu biar ngerti😄❤",5,Positif
"Aplikasi sangat ini sangat rapi dan mudah digunakan. Sangat membantu untuk belajar tentang Reksadana Untuk Saran, mungkin layar Home bisa disederhanakan, untuk fitur2 yg tidak terlalu penting seperti kuis dan tips lebih baik ukurannya diperkecil .",4,Positif
Maaf saya mau tanya bibit bisa bayar pakai gopay tetapi untuk penarikan nya ga jelas? Bisa pakai gopay juga terisi otomatis atau lewat rekening bank. dan kebanyakan aplikasi investasi cuma jelas sistem deposit aja untuk penarikan bingung karena informasi terbatas.,3,
Aplikasinya OK. User friendly banget... Saran saja. Tambahin kerjasama dengan e wallet lain. Biar makin beragam untuk cara pembeliannya...,5,Positif
"Aplikasi bibit sungguh keren untuk berinvestasi bagi pemula karena banyak tutorialnya, dan bayarnya bisa lewat apa aja kayak gopay, link, dll.",5,Positif
"Mantap, overall bagi pemula seperti saya sistem cukup mudah dipahami Mungkin untuk pembayaran aja yang perlu di tambah seperti penggunaan virtual account",5,Positif
"UI yang nyaman dipandang, selama ini belum ada masalah ketika menggunakan aplikasi. Kalau bisa channel pembayaran ditambah dong contohnya lewat OVO. Keep up the good work, Bibit!",5,Positif
Sangat-sangat bagus dan luar biasa..Tolong ditingkatkan lagi dan di optimalkan lagi..jangan rusak kepercayaan yang sudah masyarakat berikan terhadap aplikasi Bibit..terima kasih banyak...sukses untuk kita semua,5,Positif
"Aplikasi ini sangat bagus, mudah cara pakainya sangat direkomendasikan untuk investor pemula juga ada fitur robonya untuk membantu reksadana mana yang harus dibeli, pembayaran juga gapake ribet, bisa pakai Link aja, Gopay juga bisa. Oh iya gunakan kode referal supaya dapat cashback Rp. 50000. Caranya, download aplikasi bibit, buat akun, dan masukkan kode referal deh.⚡ ((Kode referal: getcashback))⚡. Selamat mencoba!!!",5,Positif
Aplikasi registrasi pendaftarannya sangat mudah dan sangat membantu .itulah mengapa saya pilih bibit.dan pengalaman saya berinvestasi pertama kali bisa di tutun atau diarahkan..oleh robo. Dan yg penting cara pembayaran transaksinya kita bisa memilih ada 3 cara pembayaran ..pokok nya mantap deh..BIBIT..,5,Positif
