userName,score,at,content
Pengguna Google,5,2020-04-13 16:30:16,"Aplikasinya cukup simpel dan mudah dipahami. Biarpun belum ada ilmu sama sekali asal paham kata""topup, beli dan jual"" insya allah bisa menabung disini. Untuk pemula saya sarankan gunakan robo adviser agar lebih aman. Serta kode BUKATABUNGANBIBIT untuk transaksi pertama dapat cashback 50k"
Pengguna Google,4,2020-04-13 15:56:19,"Aplikasinya bagus, mudah di gunakan klo ada pertanyaan langsung bisa hub cs baik di aplikasi maupun di wa, pokoknya recomend buat anda yg ingin investasi,"
Pengguna Google,5,2020-03-30 10:43:23,Bibit sangat membantu sekali untuk pemula seperti saya. Penjelasanya juga jelas dan mudah sekali untuk dipraktekkan dengañ bantuan robo. Ada pilihan syariahnya juga.
Pengguna Google,5,2020-03-25 1:02:31,"Aplikasi yang keren, UI/UX nya bagus. Saran sedikit sebaiknya bagian splashscreen tidak perlu cek koneksi karena bikin lambat ketika masuk app"
Pengguna Google,5,2020-03-11 8:47:56,Untuk pemula seperti saya tidak ada salahnya mencoba investasi dari nilai terkecil untuk melihat perkembangan kedepannya. Ketika saya sudah yakin maka hasil optimal akan didapatkan
Pengguna Google,4,2020-03-05 13:15:48,"1. tolong di tingkatkan lagi kecepatan membuka aplikasi. 2. harga unit terlalu lama diupdate, sering telat. sehingga kita tidak tau secara pasti harga per unit Reksadana. 3. aplikasi ini agak lemot, perlu ditingkatkan lagi kecepatannya. Terimakasih semoga menjadi perhatian bagi tim terkait."
Pengguna Google,5,2020-03-04 9:05:36,"Mudah dimengerti, membuat investasi jadi enggak membingungkan. But please tambahin fitur supaya bisa enak dilihat walaupun orientasi hp/tablet sedang dalam posisi landscape atau potrait terbalik."
Pengguna Google,5,2020-03-03 22:15:38,"I love it. Fiturnya simple utk para pemula investor seperti saya. Selain itu pembayarannya bisa melalui gopay, berguna bgt buat orng2 yg belum punya rek. Bank. Alangkah baiknya kalau bibit bisa menambahkan produk2 yang menurut saya kurang bervariasi. Mungkin itu saja."
Pengguna Google,5,2020-03-03 14:53:35,untuk pemula yang ingin belajar tentang investasi sangat cocok untuk menggunakan bibit. Dari segi user interface sangat mudah untuk di mengerti dan pemilihan warna sangat bagus dan konsisten
Pengguna Google,5,2020-03-01 13:23:55,"Kepada pihak pengembang bibit, aplikasi anda sudah sangat memudahkan semua pengguna untuk ber investasi , tapi jikalau boleh menyarankan , tolong tambahkan sistim yang menyediakan berita"" tentang perkembangan sistim ekonomi yang sedang kita jalankan mungkin akan sangat menyenangkan untuk belajar pula dalam dunia investasi"
Pengguna Google,5,2020-02-21 6:52:45,Setelah transfer dan mau di upload bukti pembayaran tidak bisa. Padahal setting ijin aplikasi untuk aplikasi sudah di perbolehkan. Terima kasih responnya. Sudah bisa manual menggunakan google chrome. Untuk yang mengalami kejadian seperti saya silahkan di coba melalui google chrome.
Pengguna Google,5,2020-02-20 1:30:17,"Ya ,satu klik buat pemula seperti saya sangat di sarankan dengan apk ini ngak ribet untuk ferifikasi data dan tentunya sama waktu mau invest dimana sudah di pilihkan yang terbaik menurut tipe kita dsn yang ngak kalah penting masikan kode ini untuk dspat casback 50 k : ' okbibitku ' , succes slalu ya"
Pengguna Google,5,2020-02-15 17:21:02,"Keren aplikasi ini. Pembayarannya sangat mudah, pengoperasian nya mudah.... Saya sebagai pemula yg masih 2 bulan menggunakan Bibit tidak terlalu memperhatikan besar returnnya... Tempat menabung yg recommended banget ,🤟"
Pengguna Google,4,2020-02-13 4:05:03,"aplikasinya sudah bagus dan sangat membantu untuk anak muda yang mau belajar tentang investasi. Tapi dari segi aplikasi, kadang masih terasa lag di beberapa tampilan."
Pengguna Google,5,2020-02-12 11:37:52,"Aplikasi bagus, buat pemula yang ingin cocok sekali. Tapi, buat beberapa hal dalam membuka aplikasi terkadang lemot"
Pengguna Google,4,2020-02-08 5:35:09,"Untuk saat ini kasih bintang 4 dulu ya, karena baru banget make bibit.... Untuk metode pembayaran cukup mudah, penarikan juga cukup mudah, user interface bagus, platfrom menarik... Cuma kalo bisa tambahin metode pembayaran lain seperti dana , dll..... Terima kasih"
Pengguna Google,5,2020-02-04 15:41:26,"Keren aplikasinya, tampilannya mudah di pahami dan sangat bagus diliat mata, tambahan aja sih pada kalkulator itu di kasih return jadi total tabungan trus disampingnya total returnya jadi lebih mudah di liat dan gak campur"
Pengguna Google,5,2020-01-24 19:21:44,"Setelah coba berbagai aplikasi investasi Reksadana, akhirnya lebih pilih Bibit karena simple. Pembayaran juga lebih mudah karena pilihan link aja atau Go-Pay selain transfer bank. Semoga bisa Istiqomah menyisihkan uang dari paksu."
Pengguna Google,5,2020-01-24 6:49:22,"Keren sekali mantap jiwa bagus gunakan ((Kode referal: getcashback)) . Mau tambahan cashback 50rb untuk investasi pertama kamu? Caranya? Download aplikasi bibit, register akun, gunakan kode referal ( getcashback ) saat pendaftaran dan selesai! Anda mendapat cashback dan bisa langsung digunakan lho!, Aplikasi Bibit ini benar-benar mudah digunakan dan fitur robo sangat membantu saya dalam memilih jenis investasi. Bebas Fee, bebas pajak, keren pokok nya."
Pengguna Google,5,2020-01-18 10:42:56,Bibit keren top upnya mudah dan gak ribet apa lagi pakai link aja gak kena biaya tambahan. Kedepannya system keamanan dan transaksi di tingkatkan lagi.
Pengguna Google,5,2020-01-17 6:27:39,Pertama instal Bibit investasi cukup puas krn cepat prosesnya dan harapan bisa up to date selalu progress nya..sip .keren deh ...pokonya rekomended aplikasi buat semua..mantap..
Pengguna Google,5,2020-01-15 15:55:07,"Kalau tentang aplikasinya sih worth it banget, trusted. Cuma bagi yang tau banget tentang minusnya invest lewat reksadana pasti ga bakalan mau invest lewat reksadana lagi deh atau download aplikasi ini. Cuma buat pemula silahkan dicoba aja, inget modal gausah gede2, coba aja dulu kalau cocok baru lanjut. Gue sih baru 1 bulan lebih dikit udah gue uninstall nih app. Thanks, ga maksud menghujat. Saling sharing pengalaman gue aja."
Pengguna Google,4,2020-01-10 15:48:45,"Baru mulai berinvestasi di bibit, belum terlalu lama tapi sejauh ini tampilan dan bahasa yang digunakan dalam aplikasi cukup keren dan mudah dipahami bahkan oleh anak SD sekalipun. Mau dapat cashback, masukin kode referral: berbagirejeki. Ingat, kode referralnya huruf kecil semua ya. Salam investasi."
Pengguna Google,5,2020-01-07 14:47:14,Really helpfull untuk memulai investasi. Lamanya waktu verifikasi pun rasional dan sangat lumrah. Registrasi tentunya sangat mudah dan cepat
Pengguna Google,5,2020-01-01 21:53:46,"Bibit luar biasa sekali, Ngga ribet sama sekali. Cukup isi go pay , top up di waktu yang tepat. Dan pasti pelajari reksadana dulu biar ngerti😄❤"
Pengguna Google,4,2019-12-28 5:28:24,"Aplikasi sangat ini sangat rapi dan mudah digunakan. Sangat membantu untuk belajar tentang Reksadana Untuk Saran, mungkin layar Home bisa disederhanakan, untuk fitur2 yg tidak terlalu penting seperti kuis dan tips lebih baik ukurannya diperkecil ."
Pengguna Google,3,2019-12-14 20:29:58,Maaf saya mau tanya bibit bisa bayar pakai gopay tetapi untuk penarikan nya ga jelas? Bisa pakai gopay juga terisi otomatis atau lewat rekening bank. dan kebanyakan aplikasi investasi cuma jelas sistem deposit aja untuk penarikan bingung karena informasi terbatas.
Pengguna Google,5,2019-12-11 18:35:52,Aplikasinya OK. User friendly banget... Saran saja. Tambahin kerjasama dengan e wallet lain. Biar makin beragam untuk cara pembeliannya...
Pengguna Google,5,2019-12-06 13:31:42,"Aplikasi bibit sungguh keren untuk berinvestasi bagi pemula karena banyak tutorialnya, dan bayarnya bisa lewat apa aja kayak gopay, link, dll."
Pengguna Google,5,2019-11-29 3:12:52,"Mantap, overall bagi pemula seperti saya sistem cukup mudah dipahami Mungkin untuk pembayaran aja yang perlu di tambah seperti penggunaan virtual account"
Pengguna Google,5,2019-11-08 6:08:43,"UI yang nyaman dipandang, selama ini belum ada masalah ketika menggunakan aplikasi. Kalau bisa channel pembayaran ditambah dong contohnya lewat OVO. Keep up the good work, Bibit!"
Pengguna Google,5,2019-11-06 8:03:57,Sangat-sangat bagus dan luar biasa..Tolong ditingkatkan lagi dan di optimalkan lagi..jangan rusak kepercayaan yang sudah masyarakat berikan terhadap aplikasi Bibit..terima kasih banyak...sukses untuk kita semua
Pengguna Google,5,2019-11-05 7:55:03,"Aplikasi ini sangat bagus, mudah cara pakainya sangat direkomendasikan untuk investor pemula juga ada fitur robonya untuk membantu reksadana mana yang harus dibeli, pembayaran juga gapake ribet, bisa pakai Link aja, Gopay juga bisa. Oh iya gunakan kode referal supaya dapat cashback Rp. 50000. Caranya, download aplikasi bibit, buat akun, dan masukkan kode referal deh.⚡ ((Kode referal: getcashback))⚡. Selamat mencoba!!!"
Pengguna Google,5,2019-11-04 18:30:21,"Aplikasinya bagus dan investasinya terpercaya,refund yang konsisten mudah di dapat. Daftar dan Gunakan *tabungsekarang* dan dapatkan Investasi Gratis 50.000 Saran saya waktu pembelian dan penjualan mohon di percepat hingga saat pembelian waktu yang di depan juga cepat dan saat penjualan cepat agar uang di butuhkan segera cair"
Pengguna Google,5,2019-11-04 8:57:57,Aplikasi registrasi pendaftarannya sangat mudah dan sangat membantu .itulah mengapa saya pilih bibit.dan pengalaman saya berinvestasi pertama kali bisa di tutun atau diarahkan..oleh robo. Dan yg penting cara pembayaran transaksinya kita bisa memilih ada 3 cara pembayaran ..pokok nya mantap deh..BIBIT..
Pengguna Google,4,2019-10-30 1:33:52,"Untuk pemula sangat mudah untuk di pahami. Kasih 4 bintang aja dulu, supaya pihak pengembang semangat dalam menyempurnakan aplikasinya."
Pengguna Google,5,2019-10-27 3:13:24,"Setalah saya melihat platfrom bibit dari iklan dan media lainnya, saya melihat masa depan yang nyata dalam perkembangan dunia investasi, investasi bisa lebih dekat dengan siapapun dan dapat dilakukan dimana saja tanpa pandang usia, semua fitur sangat sederhana mudah dipahami dan tidak ribet, apalagi keputusan bibit dengan menggandeng Gopay sebagai mitra pembayaran virtualnya, semoga kedepan semakin baik dan berkembang , yang mau dapat cashback 50.000 pakai kode referalku (untunglimapuluh)"
Pengguna Google,5,2019-10-23 2:17:25,"Untuk pemula seperti saya sangat membantu karena fitur2 nya mudah dicerna, dan Customer Service nya cepat menanggapi. Sukses lah pokoknya buat Bibi.. 😉"
Pengguna Google,5,2019-10-19 0:37:30,"Keren,aplikasinya simple dan mudah dipahami buat pemula seperti saya yang baru belajar investasi reksadana. Cara registrasinya pun mudah dan cepat. Goodjob!"
Pengguna Google,4,2019-10-18 1:10:41,"Aplikasi yang bagus masuk kode ( mulyanto5 ) untuk mendaptakan bonus 50.000 aplikasi yang baik untuk pemula yang baru pertama kali memulai investasi reksadana. yuk ah di download sebelum ketinggalan!! Ga akan nyesel lo!! Metode pembayarnya juga bisa via Go-Pay, tapi alangkah lebih baiknya bisa menggunakan dana dan ovo juga. Jadi bisa lebih komplite. Dan ga ada terkena biaya transfer antar bank. Terimakasih bibit reksadana investaasi"
Pengguna Google,2,2019-10-07 8:32:45,"Baru mo mulai download.. Kl daftar nya mudah n invest nya bisa murah di awal, n ada keuntungan di tiap bln nya.. Mngking nambah bntang nya.."
Pengguna Google,5,2019-10-04 21:57:18,"bagus nih, walau w pemula reksadana dan untuk nabung awal2 agak kurang meyakinkan. tapi setelah beberapa hari akhirnya paham dan ngerasa enak daripada app2 lain. apalagi user friendly app nya"
Pengguna Google,5,2019-10-04 2:58:51,"Bibit keren, memudahkan pengguna newbie dan mudah mengoperasikannya serta ad auto pilotnya jadi tidak perlu ngecek terus menerus. ."
Pengguna Google,5,2019-10-03 23:15:08,"Dengan Bibit saya mendapat pengalaman berinvetasi untuk pertama kalinya, menurut saya Bibit merupakan aplikasi Reksadana yang paling baik terutama bagi pemula seperti saya. Keberadaan Robo merupakan salah satu keunggulan Bibit, semoga Bibit tetap seperti ini. Pertahankan. Terimakasih"
Pengguna Google,5,2019-09-29 14:32:38,"Aplikasi mudah dalam penggunaan dan pendaftaran, metode pembayaran nya pun sangat mudah dengan go-pay. Untuk pilihan produk Reksadana nya cukup variatif, semoga kedepannya lebih banyak lagi pilihan Reksadana nya"
Pengguna Google,5,2019-09-22 15:41:30,"KEREN!! Mau cashback 50rb untuk investasi pertama kamu? Yuk masukan KODE REFERRAL ""poni1"" saat daftar dan bisa langsung digunakan,lho! Dan karena saya pemula, Aplikasi Bibit ini benar-benar mudah digunakan dan membantu saya dalam memilih jenis investasi. Bebas Fee, bebas pajak, bebas jual dan beli kapan aja, tampilan yang mudah dipahami, dan pembayaran bisa pakai Go-pay! Keren, kan?"
Pengguna Google,5,2019-09-13 5:45:09,"Sangatlah bagus, Mau tambahan cashback 50rb untuk investasi pertama kamu? Yuk masukan KODE REFERRAL (ariyani3) saat daftar dan bisa langsung digunakan,lho!, Aplikasi Bibit ini benar-benar mudah digunakan dan membantu saya dalam memilih jenis investasi. Bebas Fee, bebas pajak, bebas jual dan beli kapan aja, tampilan yang mudah dipahami, dan pembayaran bisa pakai Go-pay! Keren, kan?... buruan di coba, berbagi itu indah Sobit《Sobat Bibit》"
Pengguna Google,5,2019-09-12 19:18:47,"Saya sebagai pemula merasa puas.. krn sangat mudah berinvestasi reksadana di Bibit.. Tp ada satu pilihaninvestasi saya yg tiba2 menghilang, jadi tidak bisa dibeli lagi.. padahal menurut saya itu prospeknya baik.. tolong kalau bisa dimunculkan kembali... masukan dari saya kedepannya lebih diperbanyak lagi menu pilihan investasinya khususnya yang Syariah... Mantab...👍"
Pengguna Google,1,2019-09-12 18:03:01,"Ini investasi apa permainan anak-anak ya? Untung cuma coba investasi Rp100.000,genap sebulan tapi gak nambah malah minus,jadi total tinggal Rp99.469...??? Ini maksudnya apa ya????? Tolong balikin lagi genap Rp100.000 trs taj ambil lagi,trs saran ambil lagi gmn ya teman,tolong pencerahannya🙏🙏"
Pengguna Google,5,2019-09-12 11:38:26,"Aplikasi ini memberi pengalaman baru dalam berinvestasi reksadana secara online. Saya belajar untuk menabung, dan mengontrol tabungan dengan fitur-fitur yang tersedia. Walau hanya kecil-kecilan, saya bisa memiliki gambaran bagaimana prospek investasi saya dan melakukan perubahan seperlunya. Semoga ada konsistensi menabung secara rutin tiap bulan, atau jangka waktu tertentu secara konsisten. Dgn cara bayar pakai GOPAY, transaksi beli jadi lebih mudah. Semoga Update Harga reksadana lebih real time."
Pengguna Google,5,2019-09-12 10:43:47,"Aplikasi bibit masih perlu dikembangkan dan di update lagi terutama sisi keamanannya, user interfacenya dibuat menarik tapi tetap minimalis, tambahin jga fitur pembayaran via LinkAja! Dan dompet2 digital lainnya yang penting tetap gratis admin y😂, smoga bibit bisa jadi aplikasi fintech besar dan sukses dan tetap konsisten"
Pengguna Google,5,2019-09-12 3:21:41,Registrasi di bibit sangat mudah. Bgitu jg beli productnya. Prosesnya lngs dpt kita ikuti. Sejauh ini smua mudah. G pake ribet. Klo pengalaman jual sy blm pernah. Smg mudah jg...
Pengguna Google,5,2019-09-10 2:52:36,Mudah buat digunakan dan gampang dimengerti. Ya mulai dulu ajalah ya. Semoga cara topup nya lebih beragam lagi deh biar makin gampang untuk transaksinya. Sukses bibit 👍
Pengguna Google,5,2019-08-31 21:52:31,"Akses investasi yang sangat mudah dan simpel, dengan metode pembayaran dan verifikasi yg sangat mudah pula...proses registrasinya juga ngga ribet. Dan yg sangat saya suka adalah bisa bayar lewat GOPAY...terima kasih BIBIT"
Pengguna Google,1,2019-08-31 7:29:17,"Sumaph bete banget, tiba tiba aplikasinya ngak bisa dibuka, dan itu tepat setelah saya lakukan pembelian reksadana, sudah coba di uninstall dll, mohon perbaikannya.."
Pengguna Google,1,2019-08-26 7:07:17,"Kepada admin yang terhormat tolong diperbaiki lagi aplikasinya. Saya pertama mau mulai daftar mau masukan foto KTP dan foto selfie di aplikasi selalu keluar. Saya sudah coba beberapa kali namun nihil. Tolong diperbaiki lagi untuk bisa di semua ponsel tanpa terkecuali agar pengguna bisa mencangkup semuanya. Ponsel saya Asus Zenfone Live namun nggak bisa upload foto KTP dan sefie, kalau sudah diperbaiki baru saya mulai kembali dan bintang 5 nya. Terima kasih"
Pengguna Google,5,2019-08-15 8:29:23,"aplikasi sangat mudah d gunakan untuk pemula dalam investasi reksadana terutama fitur robo sangat2 membantu,tapi masih ada kurangnya yaitu untuk produk sbr dan sejenisnya blm ada dalam aplikasi bibit..oiiya buat yang baru mau coba app bibit,bisa input code refferal "" tirta3 "" tanpa tanda kutip supaya dapat welcome bonus dari bibit"
Pengguna Google,5,2019-08-11 1:15:05,"Aplikasi Paling Komunikatif dan Sangat Membantu Untuk Orang yang belum tau reksadana sama sekali.. Interface sangat Simple dan mudah dimengerti.. Dan juga Gunakan Referral Code ""investceria"" dan dapatkan cashback sebanyak 50k setelah pembelian pertama :)) ... Salam CUAN"
Pengguna Google,5,2019-08-11 0:38:10,"untuk yang mau investasi dan gak mau ribet silahkan download aplikasi yang satu ini. dijamin mudah dan simpel. Dapatakan juga cashback 50rb dengan memasukan kode ""siaptempur"" tanpa tanda petik ya. Pastikan kode siaptempur sudah kamu input."
Pengguna Google,3,2019-08-10 2:37:11,"Data yg di sediakan sangat lengkap. sangat cocok untuk pemula karena ada fitur robo!! tetapi aplikasi seperti masih versi beta, berat dan lama untuk memunculkan setiap menu yg di tekan. harap di perbaiki sistem aplikasinya. untuk yg mau dapet cashback 50k silahkan pakai pake code: rahmatdaud1. bintang 3 dulu walaupun sangat lancar dalam transaksi tetapi sistem aplikasi masih berat dan lama"
