userName,score,at,content
Pengguna Google,1,2019-09-03 04:17:56,"Daftar dan mengikuti petunjuknya...foto rek sudah jelas san menurut pendapat oeang ketiga juga jelas dan bisa dibaca...tapi tidak di acc. Sudah berualng kali upload ulang...lebih dari 10 kali tetep tidak diproses dg alasan foto rek tidak jelas, sudah di scan juga katanya masih belum jelas. Akhirnya saya hapus sj, pakai ajaib aja lebih memudahkan, apalagi cs.nya juga mudah dihubungi. Terimakasih."
Pengguna Google,1,2019-09-02 02:33:38,Kenapa saya ingin berinvestasi malah dipersulit? padahal saya sudah mengisi data dan melampirkan semua persyaratan nya tapi masih belum bisa berinvestasi?
Pengguna Google,2,2019-09-01 14:40:47,"saya kasih bintang 2 dulu. mengingat investor tidak semuanya menyukai bank konvensional karena masalah biaya bulanan yang membuat rugi. 1. kapan bareksa akan menambah opsi pembayaran.misal pake DANA,LINKAJA,dll ?"
Pengguna Google,1,2019-09-01 09:24:17,"Q mau nanya, q udah download udah isi data dan udah jadi tp giliran mau beli produk lewat app ini ga bisa. Apa yg salah sa? Padahal jaringan bagus data juga udah lengkap tp giliran mau klik beli di salah 1 produk selalu balik lagi he home. Mohon bantuannya. Kalo ga ada yg bantu mending saya uninstal aja"
Pengguna Google,5,2019-08-26 13:05:39,"Aplikasi mantap untuk generasi masa kini dan masa depan , berinvestasi tanpa ribet, fiturnya juga bagus dan mudah di mengerti."
Pengguna Google,4,2019-08-23 05:02:16,"saya bermasalah dalam penggantian nomor hp, saya sudah pernah kontak cs tapi sampai sekarang belum ada balasan, tapi saya suka aplikasi ini, tolong bantuannya"
Pengguna Google,1,2019-08-21 05:42:54,"Daftarnya susah setengah mati,, ribet sekali ngisi nama bank aja susah kali,, ngk masuk masuk,, berkali"" coba ulang tetap nama bank salah tidak tersedia bodoh sistemnya"
Pengguna Google,5,2019-08-20 12:05:55,"aplikasi yang sangat membantu dalam berinvestasi. untuk pembelian dan penjualan reksa sangat mudah tidak menemukan kesulitan yang berarti. saya jual reksa hari jumat, hari selasa uang sudah masuk ke rekening saya. jika ada yang mengeluh proses pencairan lama, mungkin itu karena data yang diisi kurang sesuai ama data lain yang terkait. maju terus bareksa."
Pengguna Google,1,2019-08-19 12:03:22,"Kecewa sama aplikasi bareksa. 2 hari baru diproses smenjak upload transfer, dan sampai skrg belum masuk ke sistem. Rasanya pengen pindah ke planet MARS"
Pengguna Google,4,2019-08-18 02:30:55,hari ini 17 agustus 2019 setelah melakukan update aplikasi malah fitur 'watchlist' selalu error dan ga bsa di klik..tolong ditangani dan diperbaiki
Pengguna Google,1,2019-08-14 02:16:00,waktu upload bukti rekening muter mulu. ga ada konfirmasi berhasil/tidak nya. nyoba di web sama aja web nya rusak. 2 minggu tersendat di bukti rekening
Pengguna Google,2,2019-08-11 00:59:22,setelah di perbarui kok sering tiba tiba keluar sendiri ya??? trs pembukaan app melalui sidik jari juga seperti tidak berfungsi.. lama gak bisa..
Pengguna Google,1,2019-08-07 05:39:32,"Sistem transaksi di BAREKSA ini masih sangat manual, harus upload bukti transfer saat beli reksada, aplikasi seperti Tanamduit, Ajaib, Bibit, sudah menggunakan Go Pay / Link Aja /OVO, Pembelian reksadana bisa otomatis realtime saat itu juga, kalau di BAREKSA harus nunggu sampe 1 kali 24 jam bahkan lebih. Artinya Applikasi Bareksa masih kalah jauh dibandingkan aplikasi kompetitor."
Pengguna Google,5,2019-08-06 21:34:24,"Dari sekian aplkasi yg sy gunkan, bareksa yg paling bagus, proses jual beli lancar, dan aplikasi tidak pernah eror, jdi smakin percaya utk invest lebih di Bareksa."
Pengguna Google,5,2019-07-30 19:33:31,"Saran saja sebaiknya ditambahkan metode pembayaran lainnya, jangan hanya BCA. Gunakan saja Virtual Account biar simpel tanpa harus upload bukti transfer."
Pengguna Google,5,2019-07-27 19:38:49,sebenarnya cukup senang dengan kehadiran aplikasinya. Cuma hampir tak ada beda dengan transaksi versi web. Saran untuk pembayaran bisa diperkenankan melalui Go-Pay/Dana/OVO/ e-wallet sejenis. Terima kasih
Pengguna Google,3,2019-07-26 21:49:33,respon lambat sekali...pembelian di approve sampe 3hari kerja...dan sampe skrg perkembangan dana tidak jelas...update nya lama banget..kalah sama tetangga sebelah..
Pengguna Google,5,2019-07-17 15:29:42,"Bagus, Mudah Di Pahami.. Tapi Tolong Sering Sekali Force Close Saat Sedang Membuka Simulasi.. Dan Mohon Dibuatkan Verifikasi Otomatis Setelah Nasabah Mentransfer Sejumlah Uang. Dan Mohon Untuk Pencairan Di Percepat Sehingga Tidak Lebih Dari 7hari. Selebihnya Bagus,Lancar Dan Baik"" Saja"
Pengguna Google,3,2019-07-16 17:48:14,"masih susah upload bukti pembayaran via aplikasi, harus cek dan ricek di akun browser, tolong perbaiki Bareksa"
Pengguna Google,2,2019-07-16 01:21:16,"akhir akhir ini login via fingetprint lama masuk nya, cs slow respons, pembelian rrkasadana janjinya akan muncul d portofolio 1x24 jam, pernah 2 harian baru muncul, kalau yang sepele2 seperti ini tidak d improve bagaimana jika pegang uang besar."
Pengguna Google,3,2019-07-15 07:59:01,bug terus gabisa dibuka aplikasinya. otomatis keluar sendiri coba diperbaiki lagi
Pengguna Google,5,2019-07-13 08:12:14,"aplikasinya mudah dicoba, juga cs nya cepat merespon shg memudahkan kita. semoga untuk penarikan dana juga tidak ada masalah, meski kadang baca ada bberapa keluhan"
Pengguna Google,4,2019-07-12 04:25:23,"Saya menggunakan huawei p30 pro. Aplikasi ini terus meminta verifikasi fingerprint saat berpindah halaman, mohon diperbaiki terkait hal ini"
Pengguna Google,4,2019-07-12 04:23:18,"mohon untuk pembayaran agar menggunakan sistem ""konfirmasi otomatis"" agar tidak terlalu ribet 😁"
Pengguna Google,2,2019-07-10 22:49:02,dear team bareksa. kemarin saya registrasi awal tp tidak disetujui karena upload foto kepemilikan rekening nya dan dianggap masih kurg jelas. kemaren disuruh upload ke alamat cs.bareksa@com. tp setelah diemail tidak ada jwaban smpai sekarang. mohon bntuan bgaimana saya meng-upload ulang bukti kepemilikan rekening saya.
Pengguna Google,1,2019-07-10 11:17:54,"untuk menerima konfirmasi nomor hp & email membutuhkam waktu yg sangat lama. di tunggu hampir 5 hari sejak pendaftaran ke aplikasi ini, namun tak kunjung di respon di email. sudah di cek email spam juga tidak muncul. Min tolong di benarkan aplikasi tersebut"
Pengguna Google,1,2019-07-10 06:34:22,"CS yang kurang responsif, slow respon, menanyakan hal yang sama berulang baik di email / telepon tapi tidak ada follow up nya."
Pengguna Google,5,2019-07-09 11:57:39,perbaiki sistem pembayaran. di aplikasi sebelah sistem pembayaran-nya lebih cepat hanya 2 hari. sama permudah untuk registrasi
Pengguna Google,4,2019-07-07 12:40:40,"semuanya terpapar dengan baik.ada grafik yg menampilkan kinerja suatu reksa dana yg ditampilkan dgn baik.keuntungan,kerugian jg ditampilkan dgn baik,sehingga pemula pun bs memahami dgn mudah.Hanya 1 masalahnya.Pencairan dana ckp lama.menunggu hingga 7 hr kerja juga random force close saat mencoba simulasi"
Pengguna Google,4,2019-07-07 09:42:17,"Sayang sekali untuk pembelian reksadana melalui aplikasi bareksa hanya menggunakan nomer rekening Bank BCA saja.Kebetulan saya pemilik rekening BNI,jadi harus terkena charge 6.500 tiap top up. Mudah2an kedepanya ada rekening bank lain juga. Trimakasih"
Pengguna Google,3,2019-07-05 01:30:33,"Sedikit masukan, seharusnya proses penjualan tidak cuma diproses dan selesai, karna selesai user berpikir uang sudah masuk ke rekening, seharusnya ada proses lagi semisal uang sedang dikirim seperti platform lainnya"
Pengguna Google,5,2019-07-04 07:49:26,Aplikasi yang cocok digunakan untuk mempelajari tentang reksadana. Sistem transaksi yang serba online serta produk yang beragam dari lebih 40 MI memberikan lebih banyak pilihan untuk berinvestasi dibandingkan dengan APERD yang lain. Apalagi minimal investasi yang sudah bisa dimulai dengan 10rb sangat berguna buat anak muda mulai belajar tentang investasi Reksadana. Good Job Bareksa.
Pengguna Google,2,2019-07-03 19:14:31,"app-nya sering close sendiri,tolong di perbaikin lagi app-nya untuk simulasinya jg kurang jelas"
Pengguna Google,2,2019-07-02 04:24:25,"aplikasi masih sering force close, terutama saat melakukan simulasi dan mengganti jenis reksadana. tombol kembali nya masih manual, artinya setelah kita logout kan diarahkan ke HOME, saya tekan back di hp kan harusnya keluar aplikasi, ini malah kembali ke halaman terakhir di aplikasi, jd mau keluar app aja ribet. informasi reksa dana nya jg terbatas, gak ada prospektus nya.."
Pengguna Google,5,2019-06-26 00:34:35,"aplikasi bagus, sudah lebih dri 1 th sy tanam duit d bareksa dominan ke pasar uang. Klo pada komplain ditolak dan uang tidak kembali toh buktinya sy bertahun2 lancar deposit tiap bulan, tarik dana jg lancar tp memang butuh proses beberapa hari kerja."
Pengguna Google,1,2019-06-25 15:09:24,"tolong kalo aplikasi Fintech begini lebih diperhatikan hal2 detail. sy pas daftar, dikasih isian Bank, saya Isi BCA, Mandiri dll ktnya bank tidak tersedia. Kalo memang dibatasi, buat petunjuk dong. atau pilihan combo. Tadinya sdh tertarik, tp klo gini jadi ragu."
Pengguna Google,5,2019-06-20 00:03:00,aplikasi yang sangat membantu.. pencairannya juga cukup mudah.. 5hari sudah cair..
Pengguna Google,4,2019-06-14 20:58:06,"aplikasi Investasi yang cukup bagus dan sangat membantu bagi yang baru mulai berinvestasi, namun kalau memungkinkan metode tranfernya bisa di tambah selain bank BCA, karena tdk semua punya Rekening di BanK BCA Trimakasih"
Pengguna Google,5,2019-06-02 13:21:27,"saya yg tinggal d kota kecil dan tidak ada kantor sekuritas d kota saya, dan ingin sekali memiliki produk investasi jasa keuangan, dengan adanya apps ini sangat membantu saya....trima kasihhh"
Pengguna Google,4,2019-05-29 01:51:30,"sudah baik, tetapi coba pembayaran bisa menggunkan virtual account jd konfirmasi tidak perlu secara manual"
Pengguna Google,1,2019-05-28 07:35:24,apaan di web lancar2 aja login. di app malah muncul pesan ga ada respons dari server ga bisa2 login.
Pengguna Google,2,2019-05-24 05:53:02,dari kemaren daftar...tapi sekali mau tanda tangan digital kog gak bisa....udh berkali-kali diulang tetap gak bisa...capek deh....
Pengguna Google,1,2019-05-19 08:37:25,aplikasi jelek bikin emosi.gak bisa log in. udah daftar di email bisa buka .pas di aplikasi gak bisa log in. mending gak usah download. nanti anda rugi data ..
Pengguna Google,5,2019-05-19 02:43:50,tolong dong kalo soal tanda tgn yg kurang terlihat mirip jgn d paksakan.. pasalnya kita ttd d atas layar bukan kertas. anda cobain deh pasti sulit. jd tolonglah saya tertarik tp karena permasalahan ttd ini bisa2 saya ga tertarik lg. terimakasih
Pengguna Google,1,2019-05-18 05:22:25,"kok bisanyaa yaaa, sudah terdaftar. login via web bisa. tp login di aplikasinya selalu bilang ""username atau password anda salah"" helooo diperbaikilaaah. lagian, 2bulan daftar baru terverifikasi skrg. kecewa ih"
Pengguna Google,4,2019-05-17 04:24:58,"pembaruan tampilan aplikasi. kurang agak ribet. kalo tampilan nya mirip seperti BL /,tanam duit mungkin bareksa lebih maju lagi. dan untuk pembelian an Reksadana dan saham dipermudah seperti pembelian di BL. pilihan saham da banyak tingal perbaharui aplikasinya saja kurang."
Pengguna Google,1,2019-05-15 03:21:24,"Saya jual unitnya, keterangan transaksi sudah selesai tapi dananya tidak ada masuk ke rekening saya, sementara portofolio sudah kosong !! Kirim email ke CS gak ada respon, dan saya telepon jg gak direspon !! Nyesel saya investasi disini !!"
Pengguna Google,1,2019-05-10 02:35:02,Respon cs sangat lambat. Saya krmaein udah transfer dan di tansaksi statusnya di setujui namun di nilai tabungan belum tertulis nominal nya. Ayolah tolong di bantu
Pengguna Google,4,2019-04-27 11:19:03,"Ketika edit memperbarui profil tidak bisa. Ketika mau top up saldo muncul keterangan mohon lengkapi profil anda. Sudah saya lengkapi dan ketika klik simpan, profil tidak dapat diperbarui statusnya tidak berubah"
Pengguna Google,1,2019-04-27 06:51:05,"gak bisa daftar, padahal data sudah lengkap. hanya muncul tulisan pemdaftaran sedang diproses setiap klik submit."
Pengguna Google,5,2019-04-18 12:53:45,"kalo mau mulai investasi bisa pake app ini, easy to use interface nya juga friendly dan kalo mau cairin dana kita juga gampang."
Pengguna Google,5,2019-04-17 11:44:56,"harga yang di aplikasi ini dengam harga nominal yg di web bareksa kenapa berbeda ya, tolong dong diperbaiki lagi agar kita bisa tahu harga saham yg terupdate cukup dg aplilasi bareksa ini"
Pengguna Google,5,2019-04-16 06:54:26,"aplikasi sejauh ini lumayan bagus,. berjalan lancar, meski memang untuk pembelian produk prosesnya memakan waktu skitar 2-3 hari dan penjualan proses cair nya skitar 7 hari tapi tak masalah,. bagi teman2 yg sudah mendaftar tapi bermasalah utk login atau menunggu verifikasi akun yg lama, kalian bisa langsung telpon CS bareksanya biar dapet fast respon, nomer telponnya ada di halaman menu .. kemaren saya juga bermasalah karna gak bisa login, trus saya langsung nelpon CS nya, di bantu dan beres.."
Pengguna Google,3,2019-04-15 12:21:40,"Cukup kecewa dengan aplikasi ini, setiap pembelian selalu lewat dari satu hari. Ini saya sudah lewat 3 hari dari pembelian tgl 12 April, belum ada konfirmasi lagi. Saya dm via Instagram bareksa dari siang, balasannya lagi di proses. Mau di proses sampai kapan lagi coba."
Pengguna Google,1,2019-04-10 08:02:01,"saya ada permasalahan perubahan profil, udh kirim email sama lewat WA tp gak ada tanggapan... layanan buruk!"
Pengguna Google,5,2019-04-09 22:43:56,"easy to operate, lebih menguntungkan daripada simpan uang di tabungan/deposito. kekurangannyanya, proses pencairan dana untuk beberapa jenis reksadana masih memakan waktu lama, semingguan. saran, untuk reksadana sahamnya diperbanyak lagi dong. mash dikit pilihannya."
Pengguna Google,5,2019-04-04 08:15:01,"Easy To Use, ketika loe buka nh apps tanpa dijelasin sebelumnya, lu udh tau fungsi2 yg ada di apps itu dari segi UI n UX berarti sangat bagus"
Pengguna Google,3,2019-04-01 03:31:48,"Sudah 2 minggu daftar di rekening buka reksa skrng baru di setujui , tapi tidak masalah kita coba kl lancar dan nyaman dtambah bintangnya....tks"
Pengguna Google,3,2019-04-01 01:35:01,menyambung ke server lama malah sering tidak bisa jadi tidak nyaman di gunakan kita yng berdomisili di papua jadi lebih susah untuk investasi
Pengguna Google,1,2019-03-26 23:38:12,saya sudah daftar dan sudah diaktivasi akun email saya . namun ketika saya masuk aplikasi mengapa tidak bisa terus. password dan email salah selalu seperti itu. tolong ditinjaklanjuti demi kenyamanan bersama
Pengguna Google,1,2019-03-26 12:21:31,"Susah banget daftarnya. Stuck di langkah terakhir, gak pindah tab, gak ada pemberitahuan, sedang proses, atau email dan SMS. Login apalagi."
Pengguna Google,4,2019-03-21 00:46:51,"kenapa ini bareksa. makin sini,sudah di update malah ga bisa buka,jaringan yg di salahin. padahal kalo jaringan,buka aplikasi lain bisa,,jdi aplikasi bareksa nya eror. makin sini makin was was.invest di aplikasi ini. UNTUK TOPUP/pembelian tidak langsung masuk ke portopolio."
Pengguna Google,1,2019-03-19 10:49:28,sy sdh daftar tp mau beli kok gak bs dpt balasan pasword atau email anda salah begitu trs padahal sdh benar dan terdaftar di bareksa aneh
Pengguna Google,4,2019-03-19 07:34:57,buat cs nya responsif bgt. salut! ke depannya semoga nanti tersedia widget guna mengetahui pergerakan reksadana.
Pengguna Google,3,2019-03-19 00:15:59,setelah diupdate kenapa nggak bisa terhubung keserver ? tolong diperbaiki...
Pengguna Google,2,2019-03-12 14:44:41,"Akhir-akhir ini breksa lambann bgt, padahal koneksi internettt baguss bgt, main PUBG ajja lancar jaya. tiba buka breksa ""tidak tersambung jaringan"" ada apaa ???"
Pengguna Google,3,2019-03-10 04:08:21,sering ada tulisan koneksi terputus. padahal kita buka tokopedia dll.ngak masalah. jadi mau cek saldo aja agak s usah karena sering ada tulisan koneksi terputus. mungkin bisa di tingkatkan lagi pelayanannya thanks
Pengguna Google,5,2019-03-04 02:56:58,"Sangat Bagus,Lancar jaya , Top Up dan Penjualan Lancar..meskipun Proses penjualan membutuhkan waktu seminggu/6 hari kerja.,(kalo belum ada 7 hari,jangan komplain dulu.) ,Tolong untuk Top Up bisa ditambah Bank BRI , Terimakasih..."
Pengguna Google,1,2019-03-03 05:15:52,"Invest 150k..tapi saat penjualan, dana belum di transfer dan tidak ada konfirmasi di email. Katanya sdh ditransfer di hari sebelumnya dan tidak ada konfirmasi gara2 server down. aplikasi cacat, jancukkk, kakean alesan. duit 150k melayang"
Pengguna Google,5,2019-02-25 15:22:13,aplikasinya bagus dan unik....saran saya di berbagus lagi ya tampilannya dan bugnya juga di perbaiki lagii...ok👍👍
Pengguna Google,3,2019-02-25 13:07:25,"Saya memiliki kesulitan saat mendaftarkan akun, pendaftaran sudah saya lakukan sesuai persyaratan namun saat login ke akun bareksa saya tidak bisa masuk dikarenakan e-mail dan passwordnya salah, padahal e-mail dan passwordnya sudah saya pastikan ditulis dengan benar. Mohon penjelasannya"
Pengguna Google,1,2019-02-25 11:56:20,"pas belum ada transaksi mudah bgt buka aplikasinya, pas udah ada transaksi susah bgt buka aplikasinya. jd ragu dg aplikasi ini. tolong donk admin berikan penjelasan.."
