content,score,Label
"Q mau nanya, q udah download udah isi data dan udah jadi tp giliran mau beli produk lewat app ini ga bisa. Apa yg salah sa? Padahal jaringan bagus data juga udah lengkap tp giliran mau klik beli di salah 1 produk selalu balik lagi he home. Mohon bantuannya. Kalo ga ada yg bantu mending saya uninstal aja",1,Negatif
"Aplikasi mantap untuk generasi masa kini dan masa depan , berinvestasi tanpa ribet, fiturnya juga bagus dan mudah di mengerti.",5,Positif
"saya bermasalah dalam penggantian nomor hp, saya sudah pernah kontak cs tapi sampai sekarang belum ada balasan, tapi saya suka aplikasi ini, tolong bantuannya",4,Positif
"Daftarnya susah setengah mati,, ribet sekali ngisi nama bank aja susah kali,, ngk masuk masuk,, berkali"" coba ulang tetap nama bank salah tidak tersedia bodoh sistemnya",1,Negatif
"aplikasi yang sangat membantu dalam berinvestasi. untuk pembelian dan penjualan reksa sangat mudah tidak menemukan kesulitan yang berarti. saya jual reksa hari jumat, hari selasa uang sudah masuk ke rekening saya. jika ada yang mengeluh proses pencairan lama, mungkin itu karena data yang diisi kurang sesuai ama data lain yang terkait. maju terus bareksa.",5,Positif
"Kecewa sama aplikasi bareksa. 2 hari baru diproses smenjak upload transfer, dan sampai skrg belum masuk ke sistem. Rasanya pengen pindah ke planet MARS",1,Negatif
hari ini 17 agustus 2019 setelah melakukan update aplikasi malah fitur 'watchlist' selalu error dan ga bsa di klik..tolong ditangani dan diperbaiki,4,Positif
waktu upload bukti rekening muter mulu. ga ada konfirmasi berhasil/tidak nya. nyoba di web sama aja web nya rusak. 2 minggu tersendat di bukti rekening,1,Negatif
setelah di perbarui kok sering tiba tiba keluar sendiri ya??? trs pembukaan app melalui sidik jari juga seperti tidak berfungsi.. lama gak bisa..,2,Negatif
"Sistem transaksi di BAREKSA ini masih sangat manual, harus upload bukti transfer saat beli reksada, aplikasi seperti Tanamduit, Ajaib, Bibit, sudah menggunakan Go Pay / Link Aja /OVO, Pembelian reksadana bisa otomatis realtime saat itu juga, kalau di BAREKSA harus nunggu sampe 1 kali 24 jam bahkan lebih. Artinya Applikasi Bareksa masih kalah jauh dibandingkan aplikasi kompetitor.",1,Negatif
"Dari sekian aplkasi yg sy gunkan, bareksa yg paling bagus, proses jual beli lancar, dan aplikasi tidak pernah eror, jdi smakin percaya utk invest lebih di Bareksa.",5,Positif
"Saran saja sebaiknya ditambahkan metode pembayaran lainnya, jangan hanya BCA. Gunakan saja Virtual Account biar simpel tanpa harus upload bukti transfer.",5,Positif
sebenarnya cukup senang dengan kehadiran aplikasinya. Cuma hampir tak ada beda dengan transaksi versi web. Saran untuk pembayaran bisa diperkenankan melalui Go-Pay/Dana/OVO/ e-wallet sejenis. Terima kasih,5,Positif
respon lambat sekali...pembelian di approve sampe 3hari kerja...dan sampe skrg perkembangan dana tidak jelas...update nya lama banget..kalah sama tetangga sebelah..,3,
"Bagus, Mudah Di Pahami.. Tapi Tolong Sering Sekali Force Close Saat Sedang Membuka Simulasi.. Dan Mohon Dibuatkan Verifikasi Otomatis Setelah Nasabah Mentransfer Sejumlah Uang. Dan Mohon Untuk Pencairan Di Percepat Sehingga Tidak Lebih Dari 7hari. Selebihnya Bagus,Lancar Dan Baik"" Saja",5,Positif
"masih susah upload bukti pembayaran via aplikasi, harus cek dan ricek di akun browser, tolong perbaiki Bareksa",3,
"akhir akhir ini login via fingetprint lama masuk nya, cs slow respons, pembelian rrkasadana janjinya akan muncul d portofolio 1x24 jam, pernah 2 harian baru muncul, kalau yang sepele2 seperti ini tidak d improve bagaimana jika pegang uang besar.",2,Negatif
bug terus gabisa dibuka aplikasinya. otomatis keluar sendiri coba diperbaiki lagi,3,
"aplikasinya mudah dicoba, juga cs nya cepat merespon shg memudahkan kita. semoga untuk penarikan dana juga tidak ada masalah, meski kadang baca ada bberapa keluhan",5,Positif
"Saya menggunakan huawei p30 pro. Aplikasi ini terus meminta verifikasi fingerprint saat berpindah halaman, mohon diperbaiki terkait hal ini",4,Positif
"mohon untuk pembayaran agar menggunakan sistem ""konfirmasi otomatis"" agar tidak terlalu ribet 😁",4,Positif
dear team bareksa. kemarin saya registrasi awal tp tidak disetujui karena upload foto kepemilikan rekening nya dan dianggap masih kurg jelas. kemaren disuruh upload ke alamat cs.bareksa@com. tp setelah diemail tidak ada jwaban smpai sekarang. mohon bntuan bgaimana saya meng-upload ulang bukti kepemilikan rekening saya.,2,Negatif
"untuk menerima konfirmasi nomor hp & email membutuhkam waktu yg sangat lama. di tunggu hampir 5 hari sejak pendaftaran ke aplikasi ini, namun tak kunjung di respon di email. sudah di cek email spam juga tidak muncul. Min tolong di benarkan aplikasi tersebut",1,Negatif
"CS yang kurang responsif, slow respon, menanyakan hal yang sama berulang baik di email / telepon tapi tidak ada follow up nya.",1,Negatif
perbaiki sistem pembayaran. di aplikasi sebelah sistem pembayaran-nya lebih cepat hanya 2 hari. sama permudah untuk registrasi,5,Positif
"semuanya terpapar dengan baik.ada grafik yg menampilkan kinerja suatu reksa dana yg ditampilkan dgn baik.keuntungan,kerugian jg ditampilkan dgn baik,sehingga pemula pun bs memahami dgn mudah.Hanya 1 masalahnya.Pencairan dana ckp lama.menunggu hingga 7 hr kerja juga random force close saat mencoba simulasi",4,Positif
"Sayang sekali untuk pembelian reksadana melalui aplikasi bareksa hanya menggunakan nomer rekening Bank BCA saja.Kebetulan saya pemilik rekening BNI,jadi harus terkena charge 6.500 tiap top up. Mudah2an kedepanya ada rekening bank lain juga. Trimakasih",4,Positif
"Sedikit masukan, seharusnya proses penjualan tidak cuma diproses dan selesai, karna selesai user berpikir uang sudah masuk ke rekening, seharusnya ada proses lagi semisal uang sedang dikirim seperti platform lainnya",3,
Aplikasi yang cocok digunakan untuk mempelajari tentang reksadana. Sistem transaksi yang serba online serta produk yang beragam dari lebih 40 MI memberikan lebih banyak pilihan untuk berinvestasi dibandingkan dengan APERD yang lain. Apalagi minimal investasi yang sudah bisa dimulai dengan 10rb sangat berguna buat anak muda mulai belajar tentang investasi Reksadana. Good Job Bareksa.,5,Positif
"app-nya sering close sendiri,tolong di perbaikin lagi app-nya untuk simulasinya jg kurang jelas",2,Negatif
"aplikasi masih sering force close, terutama saat melakukan simulasi dan mengganti jenis reksadana. tombol kembali nya masih manual, artinya setelah kita logout kan diarahkan ke HOME, saya tekan back di hp kan harusnya keluar aplikasi, ini malah kembali ke halaman terakhir di aplikasi, jd mau keluar app aja ribet. informasi reksa dana nya jg terbatas, gak ada prospektus nya..",2,Negatif
"aplikasi bagus, sudah lebih dri 1 th sy tanam duit d bareksa dominan ke pasar uang. Klo pada komplain ditolak dan uang tidak kembali toh buktinya sy bertahun2 lancar deposit tiap bulan, tarik dana jg lancar tp memang butuh proses beberapa hari kerja.",5,Positif
"tolong kalo aplikasi Fintech begini lebih diperhatikan hal2 detail. sy pas daftar, dikasih isian Bank, saya Isi BCA, Mandiri dll ktnya bank tidak tersedia. Kalo memang dibatasi, buat petunjuk dong. atau pilihan combo. Tadinya sdh tertarik, tp klo gini jadi ragu.",1,Negatif
aplikasi yang sangat membantu.. pencairannya juga cukup mudah.. 5hari sudah cair..,5,Positif
"aplikasi Investasi yang cukup bagus dan sangat membantu bagi yang baru mulai berinvestasi, namun kalau memungkinkan metode tranfernya bisa di tambah selain bank BCA, karena tdk semua punya Rekening di BanK BCA Trimakasih",4,Positif
"saya yg tinggal d kota kecil dan tidak ada kantor sekuritas d kota saya, dan ingin sekali memiliki produk investasi jasa keuangan, dengan adanya apps ini sangat membantu saya....trima kasihhh",5,Positif
"sudah baik, tetapi coba pembayaran bisa menggunkan virtual account jd konfirmasi tidak perlu secara manual",4,Positif
apaan di web lancar2 aja login. di app malah muncul pesan ga ada respons dari server ga bisa2 login.,1,Negatif
dari kemaren daftar...tapi sekali mau tanda tangan digital kog gak bisa....udh berkali-kali diulang tetap gak bisa...capek deh....,2,Negatif
aplikasi jelek bikin emosi.gak bisa log in. udah daftar di email bisa buka .pas di aplikasi gak bisa log in. mending gak usah download. nanti anda rugi data ..,1,Negatif
tolong dong kalo soal tanda tgn yg kurang terlihat mirip jgn d paksakan.. pasalnya kita ttd d atas layar bukan kertas. anda cobain deh pasti sulit. jd tolonglah saya tertarik tp karena permasalahan ttd ini bisa2 saya ga tertarik lg. terimakasih,5,Positif
"kok bisanyaa yaaa, sudah terdaftar. login via web bisa. tp login di aplikasinya selalu bilang ""username atau password anda salah"" helooo diperbaikilaaah. lagian, 2bulan daftar baru terverifikasi skrg. kecewa ih",1,Negatif
"pembaruan tampilan aplikasi. kurang agak ribet. kalo tampilan nya mirip seperti BL /,tanam duit mungkin bareksa lebih maju lagi. dan untuk pembelian an Reksadana dan saham dipermudah seperti pembelian di BL. pilihan saham da banyak tingal perbaharui aplikasinya saja kurang.",4,Positif
"Saya jual unitnya, keterangan transaksi sudah selesai tapi dananya tidak ada masuk ke rekening saya, sementara portofolio sudah kosong !! Kirim email ke CS gak ada respon, dan saya telepon jg gak direspon !! Nyesel saya investasi disini !!",1,Negatif
Respon cs sangat lambat. Saya krmaein udah transfer dan di tansaksi statusnya di setujui namun di nilai tabungan belum tertulis nominal nya. Ayolah tolong di bantu,1,Negatif
"Ketika edit memperbarui profil tidak bisa. Ketika mau top up saldo muncul keterangan mohon lengkapi profil anda. Sudah saya lengkapi dan ketika klik simpan, profil tidak dapat diperbarui statusnya tidak berubah",4,Positif
"gak bisa daftar, padahal data sudah lengkap. hanya muncul tulisan pemdaftaran sedang diproses setiap klik submit.",1,Negatif
"kalo mau mulai investasi bisa pake app ini, easy to use interface nya juga friendly dan kalo mau cairin dana kita juga gampang.",5,Positif
"harga yang di aplikasi ini dengam harga nominal yg di web bareksa kenapa berbeda ya, tolong dong diperbaiki lagi agar kita bisa tahu harga saham yg terupdate cukup dg aplilasi bareksa ini",5,Positif
"aplikasi sejauh ini lumayan bagus,. berjalan lancar, meski memang untuk pembelian produk prosesnya memakan waktu skitar 2-3 hari dan penjualan proses cair nya skitar 7 hari tapi tak masalah,. bagi teman2 yg sudah mendaftar tapi bermasalah utk login atau menunggu verifikasi akun yg lama, kalian bisa langsung telpon CS bareksanya biar dapet fast respon, nomer telponnya ada di halaman menu .. kemaren saya juga bermasalah karna gak bisa login, trus saya langsung nelpon CS nya, di bantu dan beres..",5,Positif
"Cukup kecewa dengan aplikasi ini, setiap pembelian selalu lewat dari satu hari. Ini saya sudah lewat 3 hari dari pembelian tgl 12 April, belum ada konfirmasi lagi. Saya dm via Instagram bareksa dari siang, balasannya lagi di proses. Mau di proses sampai kapan lagi coba.",3,
"saya ada permasalahan perubahan profil, udh kirim email sama lewat WA tp gak ada tanggapan... layanan buruk!",1,Negatif
"easy to operate, lebih menguntungkan daripada simpan uang di tabungan/deposito. kekurangannyanya, proses pencairan dana untuk beberapa jenis reksadana masih memakan waktu lama, semingguan. saran, untuk reksadana sahamnya diperbanyak lagi dong. mash dikit pilihannya.",5,Positif
"Easy To Use, ketika loe buka nh apps tanpa dijelasin sebelumnya, lu udh tau fungsi2 yg ada di apps itu dari segi UI n UX berarti sangat bagus",5,Positif
"Sudah 2 minggu daftar di rekening buka reksa skrng baru di setujui , tapi tidak masalah kita coba kl lancar dan nyaman dtambah bintangnya....tks",3,
menyambung ke server lama malah sering tidak bisa jadi tidak nyaman di gunakan kita yng berdomisili di papua jadi lebih susah untuk investasi,3,
saya sudah daftar dan sudah diaktivasi akun email saya . namun ketika saya masuk aplikasi mengapa tidak bisa terus. password dan email salah selalu seperti itu. tolong ditinjaklanjuti demi kenyamanan bersama,1,Negatif
"Susah banget daftarnya. Stuck di langkah terakhir, gak pindah tab, gak ada pemberitahuan, sedang proses, atau email dan SMS. Login apalagi.",1,Negatif
"kenapa ini bareksa. makin sini,sudah di update malah ga bisa buka,jaringan yg di salahin. padahal kalo jaringan,buka aplikasi lain bisa,,jdi aplikasi bareksa nya eror. makin sini makin was was.invest di aplikasi ini. UNTUK TOPUP/pembelian tidak langsung masuk ke portopolio.",4,Positif
sy sdh daftar tp mau beli kok gak bs dpt balasan pasword atau email anda salah begitu trs padahal sdh benar dan terdaftar di bareksa aneh,1,Negatif
buat cs nya responsif bgt. salut! ke depannya semoga nanti tersedia widget guna mengetahui pergerakan reksadana.,4,Positif
setelah diupdate kenapa nggak bisa terhubung keserver ? tolong diperbaiki...,3,
"Akhir-akhir ini breksa lambann bgt, padahal koneksi internettt baguss bgt, main PUBG ajja lancar jaya. tiba buka breksa ""tidak tersambung jaringan"" ada apaa ???",2,Negatif
sering ada tulisan koneksi terputus. padahal kita buka tokopedia dll.ngak masalah. jadi mau cek saldo aja agak s usah karena sering ada tulisan koneksi terputus. mungkin bisa di tingkatkan lagi pelayanannya thanks,3,
"Sangat Bagus,Lancar jaya , Top Up dan Penjualan Lancar..meskipun Proses penjualan membutuhkan waktu seminggu/6 hari kerja.,(kalo belum ada 7 hari,jangan komplain dulu.) ,Tolong untuk Top Up bisa ditambah Bank BRI , Terimakasih...",5,Positif
"Invest 150k..tapi saat penjualan, dana belum di transfer dan tidak ada konfirmasi di email. Katanya sdh ditransfer di hari sebelumnya dan tidak ada konfirmasi gara2 server down. aplikasi cacat, jancukkk, kakean alesan. duit 150k melayang",1,Negatif
aplikasinya bagus dan unik....saran saya di berbagus lagi ya tampilannya dan bugnya juga di perbaiki lagii...ok👍👍,5,Positif
"Saya memiliki kesulitan saat mendaftarkan akun, pendaftaran sudah saya lakukan sesuai persyaratan namun saat login ke akun bareksa saya tidak bisa masuk dikarenakan e-mail dan passwordnya salah, padahal e-mail dan passwordnya sudah saya pastikan ditulis dengan benar. Mohon penjelasannya",3,
"pas belum ada transaksi mudah bgt buka aplikasinya, pas udah ada transaksi susah bgt buka aplikasinya. jd ragu dg aplikasi ini. tolong donk admin berikan penjelasan..",1,Negatif
"Aplikasinya bagus, tpi kalo bisa tambahkan rekening transfer ke bank lain kaya Mandiri/BRI/BNI. dan untuk update harga NAB nya setiap harinya pada jam berapa ya? kayaknya telat updatenya, hari senin siang tapi harga masih harga hari jumat",4,Positif
Bagus sih. tapi sebagian besar bank kustodian hanya tersedia bank BCA. Saya pakai mandiri. tolong d tambahkan virtual account jg. jd klo mau top up g perlu biaya transfer lg. nett returnnya jd tambah lama.,4,Positif
Tolong di tambah lagi rekening transfer spy banyak pilihannya dan di update lagi keterangan info reksadana terkait penjualan dan pembelian tdk sesuai,5,Positif
"untuk pembayaranny, kalau bisa tambah pilihan lewat minimarket. lewat atm harus nyari atm non tunai supaya bisa nulis nomer order.",5,Positif
"daftar berkali"" tidak bisa, akhirnya daftar via web, ternyata ada persyaratan penulisan yang tidak dijelaskan di aplikasi, namun setelah daftar di web harus isi ttd digital, setelah ttd digital selesai malah suruh balik isi form pendaftaran lagi (bulak balik). coba nelp CS tidak diangkat 😆. mohon proses dan pelayanannya di tambah, karena aplikasi yang bersangkutan data keuangan",2,Negatif
proses transaksi sangat lama tidak memuaskan.dan tanggapan dari Whatsapp nya juga lama low respon,1,Negatif
bagus bgt apk nya tpi ada masukan sedikit nih buat apk ini 1. tolong dong di menu fortopolio nama unit reksadana kami ngelink ke peforma unitnya. agar mudah kita liat fluktuasi dri unit tsb. 2. di metode pembayaran tolong dong no order dan no rekening bank bisa di copy/paste 3. klo bisa sih adain event atau seminar untuk para pemula agar g salah dpet informasi terima kasih,5,Positif
"Pengalaman pertama beli REKSADANA langsung TIDAK MENGENAKKAN, ketika mau upload bukti transfer, tidak terupload, Tidak ada loading tapi malah balik untuk meminta upload lagi. MENGECEWAKAN",1,Negatif
sangat membantu untuk pemula yang mau belajar investasi reksadana. download dan daftar awal cukup cepat & cs via wa jg respon cepat. Saya coba invest awal 100.000....dan semoga kedepan nya bisa invest rutin setiap bulan & proses penjualan & cair dana nya jg cepat kedepannya.,4,Positif
